#{"t_start": 1758331067.3888214, "env_id": null}
r,l,t--5.0,40,263.690105
10.2,39,8854.132923
14.3,16,8854.213505
11.7,24,8854.333739
13.1,22,8854.443103
12.0,30,9083.059397
12.3,26,9083.193161
12.9,28,9083.335667
12.3,26,9083.467559
13.3,21,9083.574492
-0.0,40,9313.567863
11.9,28,9313.717469
11.7,29,9313.873406
13.1,22,9313.993063
12.5,25,9314.127468
10.2,39,9570.741415
11.5,30,9570.888683
11.9,28,9571.02886
12.8,26,9571.159438
14.0,20,9571.259463
13.1,22,9798.364429
11.2,34,9798.533339
12.5,25,9798.656555
12.6,27,9798.79025
12.9,23,9798.903526
12.5,25,10025.853832
11.9,28,10025.992894
10.7,34,10026.159803
12.9,23,10026.27335
11.9,33,10026.435447
12.5,25,10278.528975
11.3,31,10278.682926
13.5,20,10278.782837
11.8,31,10278.936394
10.4,38,10279.123382
11.9,28,10504.157503
13.0,25,10504.28434
12.7,24,10504.405509
12.5,25,10504.53225
10.7,34,10504.704938
13.3,21,10731.662541
12.1,27,10731.795527
12.5,25,10731.918353
12.3,26,10732.047922
12.7,24,10732.167245
12.1,22,10992.01817
11.9,28,10992.158743
11.5,30,10992.308546
13.3,21,10992.413982
13.0,25,10992.539273
12.4,28,11221.550775
14.1,17,11221.634678
12.1,27,11221.767936
13.3,21,11221.87106
12.9,23,11221.984345
12.7,24,11447.910459
12.3,26,11448.038998
12.1,27,11448.173291
13.7,19,11448.267798
14.2,19,11448.363072
12.7,24,11706.636179
12.3,26,11706.76701
12.3,26,11706.897858
14.4,18,11706.989418
11.8,31,11707.14414
11.9,33,11934.99503
11.5,25,11935.120695
12.8,26,11935.250978
12.2,29,11935.394822
14.2,19,11935.490569
12.7,24,12165.244372
11.7,29,12165.38626
11.0,35,12165.555274
12.7,24,12165.673379
12.0,30,12165.81929
11.9,28,12428.135182
12.7,24,12428.250069
12.5,25,12428.371022
14.0,20,12428.466825
13.2,24,12428.58199
11.7,29,12658.517977
10.5,35,12658.689847
10.9,33,12658.849888
11.9,28,12658.987563
14.2,19,12659.080702
11.9,28,12887.997277
11.5,30,12888.144105
11.4,33,12888.305759
11.9,28,12888.443452
12.5,25,12888.566489
11.3,31,13147.452603
11.3,31,13147.606027
12.9,23,13147.719791
-2.5,40,13147.917324
13.4,23,13148.031446
10.7,34,13377.423424
11.5,30,13377.572473
13.1,22,13377.683288
-0.5,40,13377.885213
-0.0,40,13378.087673
12.9,23,13608.980058
12.7,24,13609.099349
13.5,15,13609.175119
13.6,22,13609.285047
14.3,21,13609.389597
11.1,32,13869.72576
12.7,24,13869.846113
12.5,25,13869.970397
-4.0,40,13870.165278
-2.5,40,13870.35957
11.3,31,14102.136351
11.5,30,14102.292172
11.3,31,14102.454846
12.3,26,14102.590168
12.0,30,14102.746773
12.1,27,14334.872988
11.7,29,14335.01555
12.1,27,14335.146749
11.9,28,14335.285013
12.5,25,14335.40726
11.9,28,14598.257251
12.3,26,14598.386475
12.3,26,14598.513996
13.1,22,14598.622683
13.8,21,14598.726025
10.3,36,14828.35581
9.9,38,14828.541224
11.7,29,14828.683274
11.1,32,14828.839431
12.5,25,14828.961339
12.7,24,15061.967311
12.1,22,15062.07923
12.3,21,15062.185618
9.7,34,15062.357478
12.7,24,15062.477463
12.1,27,15323.408797
11.5,30,15323.561645
11.7,29,15323.699515
13.1,22,15323.805116
11.7,29,15323.94585
11.5,30,15557.980453
12.5,25,15558.100525
11.7,29,15558.240366
12.0,25,15558.362208
13.9,18,15558.449136
12.1,27,15789.151047
11.3,26,15789.279008
13.7,19,15789.372502
13.0,25,15789.496801
12.1,27,15789.63049
12.1,27,16056.847805
12.3,26,16056.997973
12.1,27,16057.152932
13.1,22,16057.284411
11.9,28,16057.450615
11.7,29,16288.083422
11.3,26,16288.210675
11.5,30,16288.360534
13.3,21,16288.464178
10.9,33,16288.625721
12.3,21,16518.872488
12.1,22,16518.981997
12.7,24,16519.096919
12.9,23,16519.209952
12.3,26,16519.335267
9.9,38,16776.178481
12.7,24,16776.296862
12.5,25,16776.418558
11.7,29,16776.558317
11.9,28,16776.695317
13.5,20,17003.09759
12.9,23,17003.210698
13.5,20,17003.310198
13.3,21,17003.413497
13.3,21,17003.517727
12.7,24,17235.289476
11.3,31,17235.442931
12.1,27,17235.576011
12.3,26,17235.705351
11.9,28,17235.843801
12.9,23,17502.312114
12.5,25,17502.436389
11.9,28,17502.575295
13.7,19,17502.670319
12.7,24,17502.789177
12.3,21,17733.331241
11.5,30,17733.48954
13.9,18,17733.585242
12.9,18,17733.675329
12.5,25,17733.798393
11.5,30,17965.196642
12.3,26,17965.32751
12.3,26,17965.456302
10.2,39,17965.650115
-3.0,40,17965.846548
10.5,35,18221.223787
10.1,37,18221.406558
12.1,27,18221.539381
12.9,23,18221.651899
11.7,29,18221.792441
10.5,35,18449.575113
11.7,24,18449.704654
13.7,19,18449.8054
13.1,22,18449.920801
13.1,22,18450.038734
12.7,24,18677.636753
12.3,26,18677.779841
12.8,26,18677.915086
12.3,26,18678.043729
11.1,27,18678.176551
13.1,22,18935.883402
13.9,18,18935.990494
13.3,21,18936.114226
11.9,28,18936.279306
11.9,28,18936.446544
10.7,34,19163.091063
11.9,28,19163.230059
13.3,21,19163.332575
13.2,19,19163.426004
12.7,24,19163.543246
12.1,27,19396.135567
12.3,26,19396.278899
12.3,26,19396.417693
13.1,22,19396.533521
13.5,20,19396.638141
10.9,28,19655.641113
11.7,24,19655.761241
10.5,35,19655.932681
12.3,26,19656.06214
10.9,33,19656.223609
11.3,31,19883.994529
11.7,29,19884.139839
11.9,28,19884.280081
11.7,29,19884.423939
13.1,22,19884.532642
12.1,27,20114.624643
12.1,27,20114.757392
14.3,16,20114.837257
11.9,28,20114.974364
12.3,26,20115.103085
12.3,26,20370.852803
11.9,28,20370.991942
14.1,17,20371.076366
12.7,24,20371.194803
12.7,24,20371.313812
12.7,24,20599.930956
13.7,19,20600.026742
13.7,19,20600.124045
11.9,28,20600.265004
12.5,20,20600.365953
12.5,25,20834.055251
11.3,26,20834.18598
13.1,22,20834.297707
12.9,23,20834.419685
11.9,28,20834.574486
12.7,24,21089.836202
10.3,36,21090.031613
11.1,32,21090.199327
12.5,25,21090.333412
10.1,37,21090.530091
10.5,35,21318.452505
11.5,30,21318.60844
13.5,20,21318.711311
11.5,25,21318.834073
11.7,29,21318.975021
12.1,27,21549.467623
13.1,22,21549.575232
12.1,27,21549.708462
13.5,20,21549.806358
12.9,23,21549.918841
11.7,29,21808.8357
10.5,35,21809.042859
12.5,25,21809.189512
12.7,24,21809.327957
10.3,36,21809.537453
11.5,30,22037.979208
13.3,21,22038.081912
13.3,21,22038.18397
13.9,18,22038.271651
13.3,21,22038.37423
12.7,24,22266.842628
13.7,19,22266.939402
13.1,22,22267.045449
13.3,21,22267.14672
12.5,25,22267.26723
12.7,24,22521.668669
12.1,27,22521.820729
11.7,29,22521.985234
12.3,26,22522.125581
12.3,26,22522.251647
13.1,22,22748.906125
11.7,29,22749.044793
12.7,24,22749.164867
11.7,29,22749.306332
14.5,15,22749.380482
9.9,38,22983.128196
12.5,25,22983.246407
-4.0,40,22983.432593
11.5,30,22983.575027
-3.0,40,22983.761597
11.9,28,23240.933991
13.1,22,23241.041452
13.5,20,23241.140825
13.5,20,23241.238736
11.7,29,23241.380329
12.1,27,23470.045192
10.5,35,23470.218245
11.9,28,23470.356836
11.4,33,23470.519525
10.7,34,23470.685817
11.9,28,23694.5819
11.3,31,23694.73693
12.3,26,23694.865726
13.7,19,23694.960339
13.7,19,23695.054486
13.5,20,23955.597755
13.5,15,23955.672663
12.5,25,23955.795469
13.7,19,23955.88877
10.3,31,23956.043228
11.3,31,24180.406585
12.3,26,24180.54438
13.5,20,24180.649557
13.1,22,24180.763256
13.5,20,24180.869151
12.0,30,24403.854908
12.7,24,24403.971
11.3,31,24404.122492
12.5,25,24404.243929
12.3,26,24404.371389
11.5,30,24652.723763
13.3,21,24652.828188
13.1,22,24652.93705
11.1,32,24653.094786
11.9,23,24653.210071
12.9,23,24879.114949
12.5,25,24879.240265
11.7,24,24879.360161
13.1,22,24879.468817
13.3,21,24879.572631
12.5,25,25101.689207
11.7,29,25101.849527
12.3,26,25101.996738
11.9,28,25102.151304
10.5,35,25102.340698
13.1,22,25353.033579
13.5,20,25353.129667
13.5,20,25353.226817
13.5,20,25353.324142
13.1,22,25353.430067
11.3,31,25573.749234
11.7,29,25573.888366
12.7,24,25574.006118
11.9,23,25574.117756
11.5,30,25574.262678
12.5,25,25796.656234
11.5,30,25796.814633
13.1,22,25796.934333
13.5,20,25797.040236
12.7,24,25797.167424
-0.5,40,26051.602806
-3.0,40,26051.796988
11.5,30,26051.942964
13.5,20,26052.040044
12.3,26,26052.16532
11.3,31,26278.896358
11.9,28,26279.033295
13.5,20,26279.131531
13.7,19,26279.235635
12.1,27,26279.385105
12.7,24,26503.139884
12.9,18,26503.273607
11.1,32,26503.490828
10.5,35,26503.665458
11.9,28,26503.801772
12.3,26,26753.93379
13.7,19,26754.02907
12.1,27,26754.163658
12.9,23,26754.278309
13.3,21,26754.384633
11.3,31,26975.371294
13.3,21,26975.475104
12.7,24,26975.5935
12.5,25,26975.717547
12.5,25,26975.83944
11.9,28,27202.054396
13.3,21,27202.157469
10.9,33,27202.320992
12.9,23,27202.435082
11.5,30,27202.581649
13.5,20,27456.162696
13.9,18,27456.250899
12.9,23,27456.36196
12.5,25,27456.484662
12.1,27,27456.615031
13.3,21,27685.104951
14.1,17,27685.18852
12.3,26,27685.316964
13.9,18,27685.405146
11.5,30,27685.552485
13.7,19,27918.151644
11.7,29,27918.294608
13.7,19,27918.397953
13.3,21,27918.515433
12.9,23,27918.644356
13.1,22,28173.050431
12.7,24,28173.167501
12.5,25,28173.289106
13.2,24,28173.406047
12.7,19,28173.498943
13.1,22,28399.325766
12.5,25,28399.446033
12.3,26,28399.57123
13.1,22,28399.676982
12.1,27,28399.80625
10.3,36,28622.65453
13.1,22,28622.764181
10.3,36,28622.941078
12.3,26,28623.068885
11.7,29,28623.211301
10.4,38,28875.358527
10.9,33,28875.554893
12.7,24,28875.697885
11.1,32,28875.885266
12.7,24,28876.028446
10.7,34,29105.777323
11.3,31,29105.930289
11.8,31,29106.084215
9.5,40,29106.283994
-4.5,40,29106.478798
12.5,25,29331.589278
11.5,30,29331.742007
13.5,20,29331.843307
12.5,25,29331.967472
14.1,17,29332.052141
11.7,24,29585.896675
13.1,22,29586.012412
12.7,24,29586.14294
13.5,20,29586.252215
12.7,24,29586.380522
12.9,23,29817.002076
12.7,24,29817.124661
12.7,24,29817.247906
12.7,24,29817.372368
13.1,22,29817.488889
11.5,30,30042.957418
11.1,32,30043.122535
11.5,30,30043.28082
12.3,26,30043.418849
12.5,25,30043.550035
11.7,29,30299.087244
11.1,32,30299.248855
12.1,27,30299.384436
12.5,25,30299.510621
13.3,21,30299.615632
12.9,23,30523.681826
11.5,30,30523.831458
12.5,25,30523.95359
13.5,20,30524.052912
11.9,28,30524.190504
12.3,26,30751.434229
14.1,17,30751.531005
13.8,21,30751.64955
13.0,25,30751.785335
13.0,25,30751.909289
12.1,22,31007.699562
14.1,17,31007.800545
12.0,30,31007.978935
13.1,22,31008.11041
13.8,21,31008.235222
12.9,23,31232.909632
12.9,23,31233.024837
14.1,17,31233.109533
10.9,33,31233.274794
12.1,27,31233.409111
13.3,21,31459.323545
13.1,22,31459.431124
13.6,22,31459.538526
-0.5,40,31459.733993
13.0,25,31459.858014
10.9,33,31715.044325
13.3,21,31715.152728
12.3,21,31715.261935
11.5,30,31715.417934
11.4,33,31715.585927
12.5,25,31939.477633
12.7,24,31939.594933
13.1,22,31939.70517
13.4,23,31939.821245
12.6,22,31939.932959
13.1,22,32163.058876
12.9,23,32163.170868
11.9,28,32163.307958
13.0,25,32163.431025
12.6,22,32163.539389
12.9,23,32416.350238
12.7,24,32416.466193
12.5,25,32416.587181
11.8,31,32416.735999
13.4,23,32416.85243
11.9,28,32643.405165
10.7,34,32643.570465
13.1,22,32643.679018
13.1,22,32643.787254
12.4,28,32643.924975
12.3,26,32868.864906
12.1,27,32868.99646
11.3,26,32869.12562
13.6,22,32869.237541
10.7,34,32869.408617
12.5,25,33122.345841
-3.0,40,33122.564662
13.0,25,33122.718045
10.1,37,33122.923485
10.2,39,33123.120305
13.1,22,33346.612697
12.3,26,33346.741768
13.3,21,33346.847367
14.0,20,33346.947678
14.2,19,33347.04218
11.3,31,33575.731472
13.7,19,33575.823163
12.2,29,33575.963245
13.1,22,33576.068576
14.0,20,33576.166924
11.3,31,33829.621809
13.1,22,33829.730238
14.2,19,33829.823804
11.9,28,33829.962343
12.1,27,33830.098303
12.7,24,34055.734694
13.3,16,34055.81427
11.6,32,34055.973412
13.4,23,34056.086911
12.1,27,34056.2202
11.5,30,34279.101447
12.9,23,34279.214975
13.1,17,34279.298961
12.8,26,34279.426589
12.5,25,34279.549979
12.7,24,34536.560051
11.3,31,34536.71136
12.9,23,34536.823828
13.9,18,34536.911587
11.7,29,34537.051626
12.1,27,34764.687837
11.7,29,34764.830401
11.3,31,34764.981587
13.9,18,34765.070676
13.7,19,34765.166243
12.5,25,34993.866261
12.1,32,34994.025814
12.3,26,34994.154829
12.7,24,34994.273255
13.1,22,34994.383121
10.5,35,35251.234693
9.9,38,35251.420892
12.5,25,35251.544927
-3.0,40,35251.740111
11.9,28,35251.877637
10.3,31,35478.295662
13.7,19,35478.388914
11.7,29,35478.5322
13.5,20,35478.633883
13.5,20,35478.735059
12.9,23,35707.738485
13.1,22,35707.849088
11.1,32,35708.00812
12.9,18,35708.098871
11.7,29,35708.241936
11.1,32,35961.176787
10.7,29,35961.322111
12.7,24,35961.441708
13.5,20,35961.541164
12.3,26,35961.669904
13.1,22,36196.481089
14.2,19,36196.575189
12.7,19,36196.670466
13.5,20,36196.77036
13.1,22,36196.879077
12.3,26,36426.407855
13.1,22,36426.515902
10.7,34,36426.682432
12.5,25,36426.803543
12.7,24,36426.920073
13.3,21,36680.900322
13.3,16,36680.979877
13.5,15,36681.053967
10.7,34,36681.220898
13.5,20,36681.319437
11.5,30,36909.065158
12.9,23,36909.178843
10.9,33,36909.339199
10.8,31,36909.491276
12.1,27,36909.621902
12.5,25,37142.04818
13.5,20,37142.182663
13.5,20,37142.286064
13.3,21,37142.391323
11.1,32,37142.548969
13.1,22,37401.121544
11.9,28,37401.261287
13.6,22,37401.371288
12.7,24,37401.490708
12.1,27,37401.624773
12.4,28,37630.392869
10.9,33,37630.555664
12.1,27,37630.69014
12.6,27,37630.825337
11.9,28,37630.978491
12.3,26,37864.049329
13.1,22,37864.157487
13.3,21,37864.259833
13.1,22,37864.368026
12.1,27,37864.499444
13.1,22,38124.500024
12.9,23,38124.613712
12.3,21,38124.719171
13.9,18,38124.809311
12.8,26,38124.937081
13.7,19,38355.288531
13.2,24,38355.435018
12.3,26,38355.573967
14.5,15,38355.648655
13.3,21,38355.751948
12.5,25,38582.937252
12.7,19,38583.028952
14.0,20,38583.124936
13.3,21,38583.225285
11.4,33,38583.382225
12.7,24,38842.106395
11.7,29,38842.248279
12.3,26,38842.376182
11.9,28,38842.512558
13.4,23,38842.62704
12.4,28,39073.350182
13.0,25,39073.481161
12.7,24,39073.599941
13.3,21,39073.70463
10.9,33,39073.867461
12.0,30,39306.578772
10.5,35,39306.751653
13.8,21,39306.855603
13.4,23,39306.96935
12.9,23,39307.083648
11.5,30,39560.20573
12.1,27,39560.341186
13.5,20,39560.440245
13.6,22,39560.549652
14.2,19,39560.644666
13.9,18,39784.459642
14.0,20,39784.572035
13.6,22,39784.691588
13.4,23,39784.805163
13.5,20,39784.903341
12.5,25,40011.355531
11.6,32,40011.513616
11.9,28,40011.652439
13.1,22,40011.761672
12.3,26,40011.889828
10.9,28,40267.686702
12.7,24,40267.81093
13.5,25,40267.943476
13.6,22,40268.059277
14.1,17,40268.148122
13.1,22,40491.77223
13.1,22,40491.879499
12.4,28,40492.015648
13.1,22,40492.12285
13.7,19,40492.216686
12.5,25,40722.110057
13.1,22,40722.220211
13.3,21,40722.326109
11.1,32,40722.489987
11.1,32,40722.654522
12.1,27,40982.087372
-0.0,40,40982.286032
12.0,30,40982.433473
11.9,23,40982.548071
12.5,25,40982.670678
12.5,25,41211.926306
14.2,19,41212.020616
12.3,26,41212.149637
13.1,17,41212.234927
12.6,27,41212.369531
12.6,27,41440.32859
13.7,19,41440.426348
14.4,18,41440.519552
12.9,23,41440.638542
14.1,17,41440.726608
13.7,19,41691.725366
13.0,25,41691.847656
12.5,20,41691.946297
12.7,24,41692.065731
11.5,30,41692.212311
12.7,29,41920.202851
13.6,22,41920.316428
13.6,22,41920.429261
13.3,21,41920.539514
12.4,23,41920.658991
12.7,24,42149.855626
12.9,23,42149.968798
13.4,23,42150.083076
14.0,20,42150.182507
12.7,19,42150.277317
10.7,34,42408.479953
11.5,30,42408.628299
13.9,18,42408.716931
13.0,25,42408.838645
12.9,23,42408.951251
11.7,29,42633.552722
11.7,29,42633.696792
11.9,28,42633.835628
13.5,20,42633.93417
12.1,27,42634.067014
12.9,23,42863.722721
10.3,36,42863.899222
13.1,22,42864.006547
11.9,23,42864.120478
12.7,24,42864.237104
12.1,27,43121.773077
12.1,27,43121.909049
12.1,27,43122.045122
13.5,20,43122.145221
12.5,25,43122.270482
12.9,23,43351.188242
12.8,26,43351.316671
13.9,18,43351.406075
12.7,24,43351.524657
12.5,25,43351.647213
13.1,22,43582.435112
12.9,23,43582.549974
14.1,22,43582.6601
11.9,28,43582.800144
11.9,28,43582.938764
13.9,18,43844.015127
13.0,25,43844.13767
13.1,22,43844.246304
14.3,16,43844.325398
11.5,30,43844.470977
12.9,23,44075.67966
13.7,19,44075.778621
13.5,20,44075.883641
11.3,31,44076.045451
12.9,23,44076.167111
13.3,21,44309.109702
11.4,33,44309.274267
12.3,26,44309.403795
13.5,20,44309.503812
13.1,22,44309.614128
12.5,25,44569.189452
11.7,29,44569.340672
13.2,24,44569.465649
12.4,28,44569.614431
13.7,19,44569.714095
12.6,27,44803.458216
13.7,19,44803.548606
14.1,22,44803.653435
13.9,18,44803.739741
-1.0,40,44803.929738
12.3,26,45037.452592
13.2,24,45037.57157
12.3,26,45037.700912
13.7,19,45037.795587
13.7,19,45037.890973
13.4,23,45295.831439
12.4,28,45295.967971
12.6,27,45296.100704
13.5,15,45296.174978
13.1,22,45296.282798
13.2,24,45530.416695
12.7,19,45530.514267
13.5,20,45530.61646
12.7,24,45530.737887
13.3,21,45530.844607
11.9,28,45759.919027
13.1,22,45760.027465
12.4,28,45760.164939
12.2,24,45760.283108
12.2,29,45760.425312
13.4,23,46021.344833
11.6,32,46021.50407
13.0,25,46021.628966
11.9,28,46021.767575
13.3,21,46021.87123
14.2,19,46253.917351
14.1,17,46254.002681
13.1,22,46254.112858
14.1,17,46254.197303
12.1,27,46254.332845
11.1,32,46481.834421
14.0,20,46481.934335
13.2,24,46482.054012
13.1,22,46482.16387
13.5,20,46482.264583
10.1,37,46739.474819
13.7,19,46739.569003
12.7,24,46739.69469
12.7,24,46739.83071
12.9,18,46739.933283
13.1,22,46967.582842
13.5,20,46967.682996
13.1,22,46967.793029
12.9,23,46967.905832
12.7,24,46968.025739
13.8,21,47200.657286
11.7,29,47200.802388
11.9,28,47200.940733
12.5,25,47201.066152
13.0,25,47201.189903
13.1,22,47458.597017
13.7,19,47458.691131
13.7,19,47458.785724
13.2,24,47458.903588
12.7,24,47459.020165
13.1,22,47684.865454
12.5,25,47684.990866
-4.0,40,47685.182682
10.5,35,47685.354661
13.5,20,47685.454135
11.7,29,47912.181504
13.0,25,47912.306285
13.5,20,47912.404961
12.7,19,47912.500373
12.8,26,47912.629804
11.1,32,48168.631824
13.3,21,48168.734907
11.2,34,48168.901962
12.8,26,48169.029481
13.7,19,48169.123285
12.0,30,48401.194051
12.2,29,48401.341524
12.5,25,48401.467925
-0.5,40,48401.667392
-4.0,40,48401.866195
11.7,29,48631.383927
10.2,39,48631.57923
12.9,23,48631.693505
12.7,24,48631.813643
14.2,19,48631.908311
12.1,22,48895.256222
14.0,20,48895.354831
12.8,26,48895.48298
13.8,21,48895.586953
13.4,23,48895.700219
11.3,31,49126.102534
13.0,25,49126.225075
13.3,21,49126.327856
12.7,24,49126.446392
13.4,23,49126.560127
13.9,18,49355.873419
11.3,31,49356.029683
12.7,24,49356.150488
14.0,20,49356.251066
13.5,20,49356.351497
12.9,28,49616.546606
13.1,22,49616.652083
13.7,19,49616.743656
13.4,23,49616.853755
13.7,19,49616.945531
12.8,26,49841.235473
13.4,23,49841.349569
10.7,34,49841.519365
14.6,17,49841.60379
13.0,25,49841.726758
12.5,25,50071.170046
12.0,30,50071.317785
13.3,21,50071.421839
12.6,27,50071.553589
13.1,22,50071.661405
13.8,21,50329.159873
13.6,22,50329.268274
11.8,31,50329.419373
13.4,23,50329.531807
13.2,24,50329.6495
13.3,21,50556.485498
13.3,21,50556.59009
13.2,24,50556.707624
11.8,31,50556.860699
11.9,28,50556.999113
13.6,22,50780.634616
12.7,19,50780.7294
13.4,23,50780.842837
13.3,16,50780.922529
11.7,29,50781.065503
13.0,25,51038.058419
13.0,25,51038.182649
12.3,26,51038.310333
12.6,27,51038.441408
13.1,22,51038.553657
11.5,30,51262.56175
12.7,24,51262.681892
14.0,15,51262.756786
13.5,20,51262.856144
12.9,23,51262.969759
14.0,20,51489.537053
13.0,25,51489.66311
13.1,22,51489.773017
12.7,24,51489.892868
12.3,26,51490.022249
13.0,25,51747.336516
12.9,23,51747.449736
12.9,23,51747.562794
14.5,15,51747.637073
12.5,25,51747.759402
14.0,20,51973.157712
11.9,28,51973.29662
13.4,23,51973.409873
12.9,23,51973.523179
12.9,23,51973.636871
11.9,28,52202.774416
11.8,31,52202.925804
13.3,16,52203.005379
11.7,29,52203.146588
13.5,20,52203.245591
12.8,26,52460.980763
12.6,27,52461.115942
10.8,36,52461.295482
12.5,25,52461.419288
12.9,23,52461.534053
13.5,15,52690.437312
13.1,22,52690.544888
12.7,24,52690.661691
13.1,22,52690.769092
12.9,23,52690.880661
12.9,23,52921.04517
13.4,18,52921.134779
12.3,26,52921.261581
11.0,35,52921.434219
13.5,20,52921.532614
12.8,26,53181.067175
11.9,28,53181.205588
12.5,25,53181.331597
13.9,18,53181.420994
12.9,23,53181.534399
13.5,20,53410.315722
14.4,18,53410.405115
13.3,21,53410.508803
13.3,21,53410.612396
12.7,24,53410.730632
12.5,25,53636.916071
13.6,22,53637.024974
12.6,27,53637.158218
12.0,30,53637.305618
12.7,24,53637.423045
11.5,30,53888.494736
13.8,21,53888.611886
12.6,27,53888.781124
12.2,29,53888.956661
13.1,22,53889.07867
12.1,27,54116.08405
13.8,21,54116.187844
12.7,24,54116.308141
12.7,24,54116.425848
14.1,17,54116.509825
13.2,19,54344.486914
12.7,19,54344.580951
13.7,19,54344.675306
10.4,38,54344.861145
12.3,26,54344.9879
11.5,30,54600.392461
11.9,28,54600.53117
13.8,21,54600.635744
13.6,22,54600.745313
13.7,19,54600.839164
10.5,35,54827.736842
13.6,22,54827.845558
14.1,17,54827.929858
14.4,18,54828.01794
13.5,20,54828.116082
13.6,22,55055.444121
13.9,18,55055.533157
